REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,PHARMACEUTICAL,Pharmaceutical,TIME_PERIOD,OBS_VALUE
ITA,Italy,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",A02B,Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD),2015,22.1
ITA,Italy,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",A02B,Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD),2016,21.5
ITA,Italy,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",A02B,Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD),2017,21.5
ITA,Italy,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",A02B,Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD),2018,20.7
ITA,Italy,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",A02B,Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD),2019,20.2
ITA,Italy,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",A02B,Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD),2020,19.6
ITA,Italy,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",A02B,Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD),2021,19.7
ITA,Italy,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",A02B,Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD),2022,19.8
ESP,Spain,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",C08,Calcium channel blockers,2013,3.5
ESP,Spain,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",C08,Calcium channel blockers,2014,3.7
ESP,Spain,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",C08,Calcium channel blockers,2015,3.5
ESP,Spain,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",C08,Calcium channel blockers,2016,3.6
ESP,Spain,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",C08,Calcium channel blockers,2017,3.7
ESP,Spain,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",C08,Calcium channel blockers,2018,3.7
ESP,Spain,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",C08,Calcium channel blockers,2019,3.8
ESP,Spain,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",C08,Calcium channel blockers,2020,3.7
ESP,Spain,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",C08,Calcium channel blockers,2021,3.7
ESP,Spain,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",C08,Calcium channel blockers,2022,3.9
NLD,Netherlands,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,H,"Systemic hormonal preparations, excluding sex hormones and insulins",2013,27.7
NLD,Netherlands,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,H,"Systemic hormonal preparations, excluding sex hormones and insulins",2014,28.7
NLD,Netherlands,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,H,"Systemic hormonal preparations, excluding sex hormones and insulins",2015,29.5
NLD,Netherlands,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,H,"Systemic hormonal preparations, excluding sex hormones and insulins",2016,30.1
NLD,Netherlands,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,H,"Systemic hormonal preparations, excluding sex hormones and insulins",2017,30.1
NLD,Netherlands,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,H,"Systemic hormonal preparations, excluding sex hormones and insulins",2018,30.1
NLD,Netherlands,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,H,"Systemic hormonal preparations, excluding sex hormones and insulins",2019,30.3
NLD,Netherlands,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,H,"Systemic hormonal preparations, excluding sex hormones and insulins",2020,29.8
NLD,Netherlands,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,H,"Systemic hormonal preparations, excluding sex hormones and insulins",2021,29.7
NLD,Netherlands,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,H,"Systemic hormonal preparations, excluding sex hormones and insulins",2022,30.2
LUX,Luxembourg,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,N06A,Antidepressants,2013,53.4
LUX,Luxembourg,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,N06A,Antidepressants,2014,56
LUX,Luxembourg,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,N06A,Antidepressants,2015,53.7
LUX,Luxembourg,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,N06A,Antidepressants,2016,54.2
LUX,Luxembourg,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,N06A,Antidepressants,2017,53
LUX,Luxembourg,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,N06A,Antidepressants,2018,52.9
LUX,Luxembourg,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,N06A,Antidepressants,2019,54.9
LUX,Luxembourg,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,N06A,Antidepressants,2020,55.3
LUX,Luxembourg,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,N06A,Antidepressants,2022,53.1
KOR,Korea,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,R03,Drugs for obstructive airway diseases,2013,14.1
KOR,Korea,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,R03,Drugs for obstructive airway diseases,2014,14.1
KOR,Korea,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,R03,Drugs for obstructive airway diseases,2015,15.5
KOR,Korea,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,R03,Drugs for obstructive airway diseases,2016,14.3
KOR,Korea,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,R03,Drugs for obstructive airway diseases,2017,12.9
KOR,Korea,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,R03,Drugs for obstructive airway diseases,2018,13.2
KOR,Korea,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,R03,Drugs for obstructive airway diseases,2019,13.5
KOR,Korea,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,R03,Drugs for obstructive airway diseases,2020,12.3
KOR,Korea,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,R03,Drugs for obstructive airway diseases,2021,12.2
KOR,Korea,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,R03,Drugs for obstructive airway diseases,2022,13.9
NOR,Norway,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,H,"Systemic hormonal preparations, excluding sex hormones and insulins",2013,47
NOR,Norway,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,H,"Systemic hormonal preparations, excluding sex hormones and insulins",2014,47.4
NOR,Norway,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,H,"Systemic hormonal preparations, excluding sex hormones and insulins",2015,47.6
NOR,Norway,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,H,"Systemic hormonal preparations, excluding sex hormones and insulins",2016,48.9
NOR,Norway,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,H,"Systemic hormonal preparations, excluding sex hormones and insulins",2017,48.2
NOR,Norway,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,H,"Systemic hormonal preparations, excluding sex hormones and insulins",2018,49.5
NOR,Norway,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,H,"Systemic hormonal preparations, excluding sex hormones and insulins",2019,49.7
NOR,Norway,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,H,"Systemic hormonal preparations, excluding sex hormones and insulins",2020,48.1
NOR,Norway,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,H,"Systemic hormonal preparations, excluding sex hormones and insulins",2021,48.1
NOR,Norway,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,H,"Systemic hormonal preparations, excluding sex hormones and insulins",2022,49.7
NOR,Norway,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,H,"Systemic hormonal preparations, excluding sex hormones and insulins",2023,47.8
ITA,Italy,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,N06A,Antidepressants,2013,39
ITA,Italy,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,N06A,Antidepressants,2014,39.2
ITA,Italy,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,N06A,Antidepressants,2015,39.6
ITA,Italy,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,N06A,Antidepressants,2016,39.8
ITA,Italy,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,N06A,Antidepressants,2017,40.4
ITA,Italy,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,N06A,Antidepressants,2018,41.6
ITA,Italy,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,N06A,Antidepressants,2019,42.8
ITA,Italy,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,N06A,Antidepressants,2020,43.7
ITA,Italy,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,N06A,Antidepressants,2021,44.6
ITA,Italy,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,N06A,Antidepressants,2022,45.8
ITA,Italy,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,N06A,Antidepressants,2023,47.1
DEU,Germany,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",A02A,Antacids,2013,0.2
DEU,Germany,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",A02A,Antacids,2014,0.3
DEU,Germany,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",A02A,Antacids,2015,0.3
DEU,Germany,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",A02A,Antacids,2016,0.3
DEU,Germany,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",A02A,Antacids,2017,0.3
DEU,Germany,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",A02A,Antacids,2018,0.3
DEU,Germany,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",A02A,Antacids,2019,0.4
DEU,Germany,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",A02A,Antacids,2020,0.4
DEU,Germany,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",A02A,Antacids,2021,0.4
DEU,Germany,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",A02A,Antacids,2022,0.5
CHL,Chile,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",C01A,Cardiac glycosides,2013,0
CHL,Chile,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",C01A,Cardiac glycosides,2014,0
CHL,Chile,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",C01A,Cardiac glycosides,2015,0
CHL,Chile,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",C01A,Cardiac glycosides,2016,0
CHL,Chile,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",C01A,Cardiac glycosides,2017,0
CHL,Chile,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",C01A,Cardiac glycosides,2018,0
CHL,Chile,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",C01A,Cardiac glycosides,2019,0
CHL,Chile,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",C01A,Cardiac glycosides,2020,0
CHL,Chile,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",C01A,Cardiac glycosides,2021,0.1
CHL,Chile,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",C01A,Cardiac glycosides,2022,0.1
DEU,Germany,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,A10,Drugs used in diabetes,2013,83.2
DEU,Germany,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,A10,Drugs used in diabetes,2014,83.6
DEU,Germany,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,A10,Drugs used in diabetes,2015,82.6
DEU,Germany,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,A10,Drugs used in diabetes,2016,83.8
DEU,Germany,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,A10,Drugs used in diabetes,2017,83.5
DEU,Germany,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,A10,Drugs used in diabetes,2018,85.9
DEU,Germany,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,A10,Drugs used in diabetes,2019,88.3
DEU,Germany,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,A10,Drugs used in diabetes,2020,91
DEU,Germany,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,A10,Drugs used in diabetes,2021,93.6
DEU,Germany,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,A10,Drugs used in diabetes,2022,101
ISL,Iceland,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",R03,Drugs for obstructive airway diseases,2013,27.4
ISL,Iceland,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",R03,Drugs for obstructive airway diseases,2014,25.7
ISL,Iceland,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",R03,Drugs for obstructive airway diseases,2015,23.1
ISL,Iceland,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",R03,Drugs for obstructive airway diseases,2016,24.3
ISL,Iceland,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",R03,Drugs for obstructive airway diseases,2017,24
ISL,Iceland,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",R03,Drugs for obstructive airway diseases,2018,25.8
ISL,Iceland,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",R03,Drugs for obstructive airway diseases,2019,28.7
ISL,Iceland,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",R03,Drugs for obstructive airway diseases,2020,31.9
ISL,Iceland,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",R03,Drugs for obstructive airway diseases,2021,32.4
LTU,Lithuania,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,N05C,Hypnotics and sedatives,2013,6.9
LTU,Lithuania,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,N05C,Hypnotics and sedatives,2014,7.4
LTU,Lithuania,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,N05C,Hypnotics and sedatives,2015,8.3
LTU,Lithuania,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,N05C,Hypnotics and sedatives,2016,9.1
LTU,Lithuania,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,N05C,Hypnotics and sedatives,2017,9.6
LTU,Lithuania,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,N05C,Hypnotics and sedatives,2018,10.4
LTU,Lithuania,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,N05C,Hypnotics and sedatives,2019,11.4
LTU,Lithuania,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,N05C,Hypnotics and sedatives,2020,12
LTU,Lithuania,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,N05C,Hypnotics and sedatives,2021,11.7
LTU,Lithuania,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,N05C,Hypnotics and sedatives,2022,11.3
NLD,Netherlands,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,A10,Drugs used in diabetes,2013,75.1
NLD,Netherlands,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,A10,Drugs used in diabetes,2014,75
NLD,Netherlands,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,A10,Drugs used in diabetes,2015,75.8
NLD,Netherlands,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,A10,Drugs used in diabetes,2016,76.2
NLD,Netherlands,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,A10,Drugs used in diabetes,2017,77.2
NLD,Netherlands,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,A10,Drugs used in diabetes,2018,75.1
NLD,Netherlands,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,A10,Drugs used in diabetes,2019,76.9
NLD,Netherlands,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,A10,Drugs used in diabetes,2020,77.6
NLD,Netherlands,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,A10,Drugs used in diabetes,2021,78.7
NLD,Netherlands,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,A10,Drugs used in diabetes,2022,81.7
NZL,New Zealand,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,N05B,Anxiolytics,2018,3.9
NZL,New Zealand,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,N05B,Anxiolytics,2019,4
